min,mean,max,t+1
1457.0,1850.5077399999907,4095.4,1863.10
1457.0,1850.7816399999908,4095.4,1834.7
1457.0,1851.0779399999908,4095.4,1785.10
1457.0,1851.306639999991,4095.4,1762.14
1457.0,1851.536979999991,4095.4,1765.12
1457.0,1851.743479999991,4095.4,1756.1
1457.0,1851.827179999991,4095.4,1767.12
1457.0,1851.883599999991,4095.4,1808.42
1457.0,1851.839499999991,4095.4,1829.13
1457.0,1851.7487899999908,4095.4,1856.20
1457.0,1851.6170899999909,4095.4,1887.8
1457.0,1851.5203899999906,4095.4,1913.5
1457.0,1851.4089899999904,4095.4,1975.11
1457.0,1851.3495899999905,4095.4,1979.14
1457.0,1851.3511199999905,4095.4,1982.4
1457.0,1851.4274199999904,4095.4,1995.8
1457.0,1851.5737199999903,4095.4,1979.15
1457.0,1851.7218399999906,4095.4,1922.8
1457.0,1851.9756399999906,4095.4,1920.20
1457.0,1852.2798299999906,4095.4,1863.11
1457.0,1852.6248099999905,4095.4,1841.10
1457.0,1852.9418099999905,4095.4,1808.43
1457.0,1853.2163099999905,4095.4,1755.10
1457.0,1853.4584099999904,4095.4,1780.7
1457.0,1853.6476199999906,4095.4,1755.11
1457.0,1853.7837199999904,4095.4,1739.15
1457.0,1853.8552099999904,4095.4,1743.6
1457.0,1853.8371099999904,4095.4,1775.13
1457.0,1853.7981099999904,4095.4,1797.9
1457.0,1853.7124099999903,4095.4,1840.37
1457.0,1853.6228099999905,4095.4,1887.9
1457.0,1853.5007099999905,4095.4,1926.8
1457.0,1853.3728099999905,4095.4,1919.12
1457.0,1853.2486799999906,4095.4,1968.23
1457.0,1853.2211799999907,4095.4,1953.9
1457.0,1853.1886999999906,4095.4,1950.11
1457.0,1853.2756999999906,4095.4,1973.8
1457.0,1853.4494099999908,4095.4,1931.7
1457.0,1853.6714099999908,4095.4,1929.8
1457.0,1853.959199999991,4095.4,1894.9
1457.0,1854.2511999999908,4095.4,1841.11
1457.0,1854.533499999991,4095.4,1842.12
1457.0,1854.799829999991,4095.4,1794.17
1457.0,1855.0407299999908,4095.4,1769.12
1457.0,1855.1920299999906,4095.4,1763.9
1457.0,1855.3657299999907,4095.4,1779.11
1457.0,1855.3878299999906,4095.4,1808.44
1457.0,1855.3960599999905,4095.4,1840.38
1457.0,1855.3402399999904,4095.4,1885.6
1457.0,1855.2229399999903,4095.4,1943.14
1457.0,1855.0775399999904,4095.4,2013.4
1457.0,1854.9479199999905,4095.4,2033.5
1457.0,1854.8267199999905,4095.4,2033.6
1457.0,1854.7339199999903,4095.4,2025.5
1457.0,1854.7203199999906,4095.4,2004.2
1457.0,1854.8090199999906,4095.4,1995.9
1457.0,1854.9710199999906,4095.4,1949.6
1457.0,1855.2233199999905,4095.4,1913.6
1457.0,1855.5112199999908,4095.4,1855.9
1457.0,1855.8250199999904,4095.4,1866.12
1457.0,1856.1292199999905,4095.4,1845.16
1457.0,1856.3970199999906,4095.4,1821.9
1457.0,1856.6407299999908,4095.4,1845.17
1457.0,1856.8205299999906,4095.4,1831.14
1457.0,1856.9402299999906,4095.4,1876.8
1457.0,1856.9922299999907,4095.4,1871.17
1457.0,1856.9738499999908,4095.4,1901.16
1457.0,1856.917469999991,4095.4,1932.7
1457.0,1856.8240699999908,4095.4,1951.12
1457.0,1856.730779999991,4095.4,1978.8
1457.0,1856.6324099999908,4095.4,2000.16
1457.0,1856.568609999991,4095.4,2001.4
1457.0,1856.5687099999911,4095.4,2032.14
1457.0,1856.6471099999912,4095.4,2029.3
1457.0,1856.8280799999911,4095.4,1970.15
1457.0,1857.0321999999912,4095.4,1956.6
1457.0,1857.3022999999912,4095.4,1925.8
1457.0,1857.646199999991,4095.4,1857.8
1457.0,1858.0302999999913,4095.4,1852.6
1457.0,1858.3989999999912,4095.4,1792.12
1457.0,1858.7559999999912,4095.4,1791.24
1457.0,1859.0312999999912,4095.4,1791.25
1457.0,1859.2309999999914,4095.4,1783.21
1457.0,1859.3858999999916,4095.4,1808.45
1457.0,1859.4244099999914,4095.4,1814.17
1457.0,1859.4480799999917,4095.4,1835.13
1457.0,1859.4046399999918,4095.4,1900.4
1457.0,1859.3209399999919,4095.4,1919.13
1457.0,1859.261039999992,4095.4,1958.6
1457.0,1859.191039999992,4095.4,2018.4
1457.0,1859.138439999992,4095.4,1996
1457.0,1859.133009999992,4095.4,2000.17
1457.0,1859.205839999992,4095.4,2021.4
1457.0,1859.3692399999918,4095.4,1959.9
1457.0,1859.621539999992,4095.4,1986.15
1457.0,1859.916439999992,4095.4,1972.6
1457.0,1860.237239999992,4095.4,1911.4
1457.0,1860.675639999992,4095.4,1898.12
1457.0,1861.102939999992,4095.4,1865.8
1457.0,1861.601739999992,4095.4,1814.18
1457.0,1862.001039999992,4095.4,1792.13
1457.0,1862.3764399999918,4095.4,1792.14
1457.0,1862.7108399999918,4095.4,1791.26
1457.0,1862.970239999992,4095.4,1776.35
1457.0,1863.1557399999917,4095.4,1810.17
1457.0,1863.291939999992,4095.4,1839.12
1457.0,1863.425439999992,4095.4,1885.7
1457.0,1863.502169999992,4095.4,1927.15
1457.0,1863.4948899999922,4095.4,1937.11
1457.0,1863.556489999992,4095.4,1946.14
1457.0,1863.651419999992,4095.4,1968.24
1457.0,1863.8023299999923,4095.4,1984.11
1457.0,1864.0129299999921,4095.4,2007.6
1457.0,1864.2742299999923,4095.4,2003.10
1457.0,1864.5909499999925,4095.4,1965.12
1457.0,1864.9269499999925,4095.4,1892.2
1457.0,1865.3680499999925,4095.4,1915.10
1457.0,1865.8963499999927,4095.4,1857.9
1457.0,1866.4374699999928,4095.4,1840.39
1457.0,1866.9694699999927,4095.4,1747.10
1457.0,1867.4445799999928,4095.4,1775.14
1457.0,1867.8772799999929,4095.4,1753.5
1457.0,1868.2213899999929,4095.4,1760.11
1457.0,1868.5372899999927,4095.4,1759.17
1457.0,1868.759289999993,4095.4,1796.7
1457.0,1868.9443299999925,4095.4,1803.13
1457.0,1869.0313499999927,4095.4,1837.8
1457.0,1869.1382999999926,4095.4,1871.18
1457.0,1869.1870899999924,4095.4,1903.15
1457.0,1869.2646899999925,4095.4,1933.12
1457.0,1869.3446699999924,4095.4,1961.6
1457.0,1869.5202699999923,4095.4,1970.16
1457.0,1869.7251699999922,4095.4,1968.25
1457.0,1870.0048699999923,4095.4,1950.12
1457.0,1870.3171699999923,4095.4,1921.9
1457.0,1870.7002799999923,4095.4,1906.4
1457.0,1871.1667799999923,4095.4,1853.15
1457.0,1871.6437999999923,4095.4,1854.8
1457.0,1872.1606999999922,4095.4,1781.18
1457.0,1872.6920999999923,4095.4,1774.6
1457.0,1873.175599999992,4095.4,1723.10
1457.0,1873.6076999999923,4095.4,1721.4
1457.0,1873.9892999999925,4095.4,1745.6
1457.0,1874.2495999999921,4095.4,1751.16
1457.0,1874.4616999999923,4095.4,1766.8
1457.0,1874.5823099999923,4095.4,1825.15
1457.0,1874.6768699999923,4095.4,1851.10
1457.0,1874.7027499999924,4095.4,1908.6
1457.0,1874.7256399999924,4095.4,1932.8
1457.0,1874.7574399999926,4095.4,1957.10
1457.0,1874.8193499999927,4095.4,1987.7
1457.0,1874.9093499999926,4095.4,1946.15
1457.0,1875.090059999993,4095.4,1936.35
1457.0,1875.4434599999927,4095.4,1876.9
1457.0,1875.8340599999926,4095.4,1823.15
1457.0,1876.2606599999926,4095.4,1811.12
1457.0,1876.6979599999927,4095.4,1783.22
1457.0,1877.0839599999927,4095.4,1772.4
1457.0,1877.432559999993,4095.4,1783.23
1457.0,1877.732959999993,4095.4,1759.18
1457.0,1877.9070599999927,4095.4,1771.7
1457.0,1878.0104599999927,4095.4,1797.10
1457.0,1878.0433599999928,4095.4,1831.15
1457.0,1877.9539599999928,4095.4,1865.9
1457.0,1877.8478599999926,4095.4,1891.7
1457.0,1877.7475599999927,4095.4,1925.9
1457.0,1877.6415599999928,4095.4,1973.9
1457.0,1877.536929999993,4095.4,1975.12
1457.0,1877.5301399999933,4095.4,1989.9
1457.0,1877.5400399999933,4095.4,1988.1
1457.0,1877.6345399999932,4095.4,1978.9
1457.0,1877.7753399999933,4095.4,1965.13
1457.0,1878.0061399999931,4095.4,1942.10
1457.0,1878.2255399999933,4095.4,1891.8
1457.0,1878.513449999993,4095.4,1851.11
1457.0,1878.801449999993,4095.4,1818.8
1457.0,1879.0580499999933,4095.4,1794.18
1457.0,1879.2486499999934,4095.4,1775.15
1457.0,1879.3787499999935,4095.4,1758.16
1457.0,1879.4222299999935,4095.4,1754.10
1457.0,1879.3969299999935,4095.4,1771.8
1457.0,1879.3253499999935,4095.4,1787.16
1457.0,1879.1840499999937,4095.4,1808.46
1457.0,1878.9797499999936,4095.4,1847.14
1457.0,1878.7441799999935,4095.4,1894.10
1457.0,1878.5275799999938,4095.4,1917.14
1457.0,1878.2981799999936,4095.4,1943.15
1457.0,1878.069399999994,4095.4,1951.13
1457.0,1877.942599999994,4095.4,1970.17
1457.0,1877.8577899999939,4095.4,1957.11
1457.0,1877.834599999994,4095.4,1950.13
1457.0,1877.877899999994,4095.4,1906.5
1457.0,1877.9695099999942,4095.4,1885.8
1457.0,1878.127629999994,4095.4,1846.12
1457.0,1878.288829999994,4095.4,1795.13
1457.0,1878.435159999994,4095.4,1776.36
1457.0,1878.601559999994,4095.4,1747.11
1457.0,1878.706489999994,4095.4,1727.17
1457.0,1878.775989999994,4095.4,1730.2
1457.0,1878.7811299999942,4095.4,1712.32
1457.0,1878.700569999994,4095.4,1745.7
1457.0,1878.563469999994,4095.4,1758.17
1457.0,1878.330669999994,4095.4,1791.27
1457.0,1878.072269999994,4095.4,1830.9
1457.0,1877.764669999994,4095.4,1885.9
1457.0,1877.4894699999938,4095.4,1917.15
1457.0,1877.207479999994,4095.4,1931.8
1457.0,1876.9747799999936,4095.4,1970.18
1457.0,1876.7703799999936,4095.4,1998.11
1457.0,1876.6674799999935,4095.4,2000.18
1457.0,1876.6245799999933,4095.4,1984.12
1457.0,1876.6330799999932,4095.4,1974.12
1457.0,1876.6991799999932,4095.4,1947.14
1457.0,1876.842879999993,4095.4,1909.7
1457.0,1876.9959499999932,4095.4,1866.13
1457.0,1877.1400499999932,4095.4,1835.14
1457.0,1877.249049999993,4095.4,1838.8
1457.0,1877.3023499999929,4095.4,1774.7
1457.0,1877.294449999993,4095.4,1782.14
1457.0,1877.225969999993,4095.4,1755.12
1457.0,1877.072569999993,4095.4,1744.37
1457.0,1876.9150799999932,4095.4,1775.16
1457.0,1876.673579999993,4095.4,1777.13
1457.0,1876.402979999993,4095.4,1823.16
1457.0,1876.118579999993,4095.4,1851.12
1457.0,1875.836979999993,4095.4,1895.9
1457.0,1875.5553799999932,4095.4,1920.21
1457.0,1875.369729999993,4095.4,1897.7
1457.0,1875.2224399999932,4095.4,1955.7
1457.0,1875.1132399999933,4095.4,1958.7
1457.0,1875.0877599999933,4095.4,1957.12
1457.0,1875.1342599999932,4095.4,1937.12
1457.0,1875.2367999999933,4095.4,1907.7
1457.0,1875.3688199999933,4095.4,1869.8
1457.0,1875.5394299999934,4095.4,1847.15
1457.0,1875.7122299999935,4095.4,1810.18
1457.0,1875.8551199999936,4095.4,1781.19
1457.0,1876.0058199999935,4095.4,1766.9
1457.0,1876.0475199999937,4095.4,1774.8
1457.0,1876.0300199999938,4095.4,1730.3
1457.0,1875.9296199999937,4095.4,1754.11
1457.0,1875.802539999994,4095.4,1791.28
1457.0,1875.6057399999938,4095.4,1815.16
1457.0,1875.373439999994,4095.4,1856.21
1457.0,1875.141249999994,4095.4,1906.6
1457.0,1874.867849999994,4095.4,1906.7
1457.0,1874.6569399999942,4095.4,1962.11
1457.0,1874.473889999994,4095.4,1967.13
1457.0,1874.3711899999942,4095.4,1974.13
1457.0,1874.329709999994,4095.4,1979.16
1457.0,1874.374809999994,4095.4,1954.7
1457.0,1874.457299999994,4095.4,1901.17
1457.0,1874.6211099999941,4095.4,1877.7
1457.0,1874.819909999994,4095.4,1847.16
1457.0,1875.015409999994,4095.4,1825.16
1457.0,1875.2171699999942,4095.4,1811.13
1457.0,1875.3821699999942,4095.4,1767.13
1457.0,1875.482069999994,4095.4,1743.7
1457.0,1875.425569999994,4095.4,1761.12
1457.0,1875.348569999994,4095.4,1759.19
1457.0,1875.2167699999939,4095.4,1787.17
1457.0,1874.9898799999942,4095.4,1843.12
1457.0,1874.711179999994,4095.4,1876.10
1457.0,1874.4393799999943,4095.4,1908.7
1457.0,1874.1747999999945,4095.4,1919.14
1457.0,1873.9303099999945,4095.4,1936.36
1457.0,1873.7267099999945,4095.4,1980.2
1457.0,1873.5686099999946,4095.4,1988.2
1457.0,1873.4770399999945,4095.4,2001.5
1457.0,1873.4829899999945,4095.4,2000.19
1457.0,1873.5875399999945,4095.4,1954.8
1457.0,1873.6990399999945,4095.4,1909.8
1457.0,1873.8160499999944,4095.4,1903.16
1457.0,1873.9746499999947,4095.4,1828.9
1457.0,1874.1432599999944,4095.4,1818.9
1457.0,1874.2644099999943,4095.4,1775.17
1457.0,1874.3536199999946,4095.4,1759.20
1457.0,1874.3825399999946,4095.4,1749.15
1457.0,1874.321249999995,4095.4,1737.6
1457.0,1874.2302499999948,4095.4,1766.10
1457.0,1874.0747899999947,4095.4,1783.24
1457.0,1873.887999999995,4095.4,1814.19
1457.0,1873.633399999995,4095.4,1855.10
1457.0,1873.360409999995,4095.4,1872.27
1457.0,1873.1023199999952,4095.4,1937.13
1457.0,1872.882719999995,4095.4,1938.7
1457.0,1872.680299999995,4095.4,1986.16
1457.0,1872.574319999995,4095.4,1980.3
1457.0,1872.5239999999949,4095.4,1969.10
1457.0,1872.505599999995,4095.4,1953.10
1457.0,1872.592059999995,4095.4,1958.8
1457.0,1872.726249999995,4095.4,1927.16
1457.0,1872.883179999995,4095.4,1874.13
1457.0,1873.094779999995,4095.4,1835.15
1457.0,1873.2874999999951,4095.4,1815.17
1457.0,1873.426409999995,4095.4,1773.7
1457.0,1873.498039999995,4095.4,1777.14
1457.0,1873.509569999995,4095.4,1770.17
1457.0,1873.464269999995,4095.4,1757.8
1457.0,1873.3317999999947,4095.4,1777.15
1457.0,1873.1593399999945,4095.4,1807.14
1457.0,1872.9625399999948,4095.4,1789.20
1457.0,1872.6935399999948,4095.4,1862.15
1457.0,1872.4384399999947,4095.4,1877.8
1457.0,1872.1648399999945,4095.4,1899.11
1457.0,1871.8859399999947,4095.4,1947.15
1457.0,1871.7073399999945,4095.4,1931.9
1457.0,1871.5862699999943,4095.4,1959.10
1457.0,1871.4928699999946,4095.4,1937.14
1457.0,1871.5267399999946,4095.4,1945.7
1457.0,1871.5841699999946,4095.4,1913.7
1457.0,1871.7008899999948,4095.4,1895.10
1457.0,1871.8193999999949,4095.4,1854.9
1457.0,1871.950749999995,4095.4,1815.18
1457.0,1872.138849999995,4095.4,1789.21
1457.0,1872.2809899999952,4095.4,1776.37
1457.0,1872.373889999995,4095.4,1734.3
1457.0,1872.4299899999949,4095.4,1726.11
1457.0,1872.394919999995,4095.4,1728.8
1457.0,1872.2997199999947,4095.4,1763.10
1457.0,1872.140519999995,4095.4,1766.11
1457.0,1871.9152099999949,4095.4,1808.47
1457.0,1871.6564099999948,4095.4,1840.40
1457.0,1871.3633499999946,4095.4,1865.10
1457.0,1871.0997499999946,4095.4,1904.20
1457.0,1870.8504499999947,4095.4,1937.15
1457.0,1870.6173699999947,4095.4,1950.14
1457.0,1870.4615699999947,4095.4,1973.10
1457.0,1870.3525399999949,4095.4,1949.7
1457.0,1870.327739999995,4095.4,1942.11
1457.0,1870.4024399999948,4095.4,1937.16
1457.0,1870.5066299999949,4095.4,1902.14
1457.0,1870.6510799999946,4095.4,1881.9
1457.0,1870.7997799999946,4095.4,1831.16
1457.0,1870.9529799999946,4095.4,1807.15
1457.0,1871.0790799999945,4095.4,1797.11
1457.0,1871.1299799999945,4095.4,1780.8
1457.0,1871.1285799999941,4095.4,1758.18
1457.0,1871.1129299999943,4095.4,1742.4
1457.0,1871.0085299999944,4095.4,1735.9
1457.0,1870.8321399999945,4095.4,1787.18
1457.0,1870.5629399999946,4095.4,1776.38
1457.0,1870.2608399999945,4095.4,1818.10
1457.0,1869.9492399999945,4095.4,1830.10
1457.0,1869.6640399999944,4095.4,1862.16
1457.0,1869.3583399999945,4095.4,1888.8
1457.0,1869.1730399999944,4095.4,1875.11
1457.0,1869.0151399999945,4095.4,1865.11
1457.0,1868.9379599999945,4095.4,1892.3
1457.0,1868.9054599999947,4095.4,1872.28
1457.0,1868.9333599999945,4095.4,1850.13
1457.0,1868.9993799999945,4095.4,1874.14
1457.0,1869.1420099999943,4095.4,1874.15
1457.0,1869.2379299999943,4095.4,1916.4
1457.0,1869.3169299999943,4095.4,1891.9
1457.0,1869.3328299999941,4095.4,1905.16
1457.0,1869.3066299999944,4095.4,1946.16
1457.0,1869.1532299999944,4095.4,1970.19
1457.0,1868.9340899999943,4095.4,2032.15
1457.0,1868.7260099999944,4095.4,2054.1
1457.0,1868.4710499999942,4095.4,2105
1457.0,1868.2427599999944,4095.4,2237.1
1457.0,1868.0436899999945,4095.4,2327
1457.0,1867.9271899999947,4095.4,2384.1
1457.0,1867.8507999999947,4095.4,2457
1457.0,1867.8440999999948,4095.4,2537
1457.0,1867.9364999999948,4095.4,2613
1457.0,1868.0354799999948,4095.4,2699
1457.0,1868.2264899999946,4095.4,2766
1457.0,1868.4392899999943,4095.4,2878
1457.0,1868.6216899999945,4095.4,2945
1457.0,1868.7972899999945,4095.4,3088
1457.0,1868.9272699999945,4095.4,3195
1457.0,1868.9897699999945,4095.4,3341
1457.0,1868.9994699999943,4095.4,3661
1457.0,1868.9521699999943,4095.4,3827
1457.0,1868.8060199999943,4095.4,3967
1457.0,1868.617619999994,4095.4,4058
1457.0,1868.343319999994,4095.4,4095.10
1457.0,1868.0867199999939,4095.4,4095.11
1457.0,1867.8422199999939,4095.4,4003
1457.0,1867.5786199999939,4095.4,3824.1
1457.0,1867.3553199999938,4095.4,3623
1457.0,1867.1829499999938,4095.4,3395
1457.0,1867.0775599999938,4095.4,3143
1457.0,1867.1080599999937,4095.4,2928
1457.0,1867.1505599999937,4095.4,2706
1457.0,1867.2617599999937,4095.4,2480
1457.0,1867.3847699999938,4095.4,2311
1457.0,1867.543989999994,4095.4,2130
1457.0,1867.7046899999941,4095.4,1973.11
1457.0,1867.8649899999941,4095.4,1857.10
1457.0,1867.9837899999943,4095.4,1742.5
1457.0,1868.039729999994,4095.4,1686.6
1457.0,1868.0353399999942,4095.4,1644.2
1457.0,1867.9440399999942,4095.4,1654.2
1457.0,1867.7719399999944,4095.4,1662.4
1457.0,1867.5697599999944,4095.4,1675.3
1457.0,1867.3256699999945,4095.4,1736
1457.0,1867.0139699999945,4095.4,1727.18
1457.0,1866.7109699999946,4095.4,1733.12
1457.0,1866.4464699999946,4095.4,1775.18
1457.0,1866.2132699999947,4095.4,1762.15
1457.0,1866.0298999999945,4095.4,1786.14
1457.0,1865.8825099999947,4095.4,1761.13
1457.0,1865.8118499999946,4095.4,1751.17
1457.0,1865.8380499999944,4095.4,1744.38
1457.0,1865.9209699999947,4095.4,1734.4
1457.0,1866.1118699999947,4095.4,1678.8
1457.0,1866.2417699999949,4095.4,1678.9
1457.0,1866.426669999995,4095.4,1648.10
1457.0,1866.568969999995,4095.4,1669.7
1457.0,1866.714479999995,4095.4,1680.16
1457.0,1866.768269999995,4095.4,1680.17
1457.0,1866.7675699999952,4095.4,1695.9
1457.0,1866.6974099999952,4095.4,1701.3
1457.0,1866.5794099999953,4095.4,1755.13
1457.0,1866.4143799999954,4095.4,1799.12
1457.0,1866.1701799999953,4095.4,1834.8
1457.0,1865.8710799999953,4095.4,1869.9
1457.0,1865.6071899999956,4095.4,1879.12
1457.0,1865.3642499999953,4095.4,1893.15
1457.0,1865.116049999995,4095.4,1936.37
1457.0,1864.9542499999955,4095.4,1904.21
1457.0,1864.8598499999953,4095.4,1902.15
1457.0,1864.8313499999952,4095.4,1851.13
1457.0,1864.8348399999952,4095.4,1847.17
1457.0,1864.8834499999953,4095.4,1791.29
1457.0,1864.985099999995,4095.4,1745.8
1457.0,1865.132679999995,4095.4,1730.4
1457.0,1865.252679999995,4095.4,1674.6
1457.0,1865.357879999995,4095.4,1667.3
1457.0,1865.445609999995,4095.4,1624.1
1457.0,1865.437709999995,4095.4,1661.8
1457.0,1865.4115099999947,4095.4,1655.3
1457.0,1865.2864099999945,4095.4,1686.7
1457.0,1865.1044399999944,4095.4,1701.4
1457.0,1864.8442599999944,4095.4,1735.10
1457.0,1864.5699599999946,4095.4,1772.5
1457.0,1864.2179599999947,4095.4,1819.18
1457.0,1863.9083599999944,4095.4,1842.13
1457.0,1863.6260599999944,4095.4,1854.10
1457.0,1863.4317699999947,4095.4,1891.10
1457.0,1863.2470199999946,4095.4,1873.15
1457.0,1863.1220199999946,4095.4,1839.13
1457.0,1863.0601199999944,4095.4,1834.9
1457.0,1863.1157199999946,4095.4,1765.13
1457.0,1863.1891199999945,4095.4,1759.21
1457.0,1863.3096899999946,4095.4,1709.3
1457.0,1863.4320499999944,4095.4,1679.7
1457.0,1863.5627099999947,4095.4,1680.18
1457.0,1863.6647099999946,4095.4,1681.6
1457.0,1863.6521099999948,4095.4,1714.8
1457.0,1863.5708299999949,4095.4,1730.5
1457.0,1863.435149999995,4095.4,1731.16
1457.0,1863.253769999995,4095.4,1766.12
1457.0,1862.999069999995,4095.4,1820.12
1457.0,1862.6719699999953,4095.4,1851.14
1457.0,1862.3490599999952,4095.4,1867.11
1457.0,1862.036589999995,4095.4,1912.3
1457.0,1861.766589999995,4095.4,1904.22
1457.0,1861.557889999995,4095.4,1897.8
1457.0,1861.408889999995,4095.4,1895.11
1457.0,1861.3179599999949,4095.4,1898.13
1457.0,1861.309559999995,4095.4,1843.13
1457.0,1861.3269899999948,4095.4,1813.12
1457.0,1861.4187099999951,4095.4,1757.9
1457.0,1861.5343599999949,4095.4,1750.11
1457.0,1861.6173199999953,4095.4,1712.33
1457.0,1861.679859999995,4095.4,1711.5
1457.0,1861.668359999995,4095.4,1692.1
1457.0,1861.5584199999948,4095.4,1698.7
1457.0,1861.4619199999947,4095.4,1721.5
1457.0,1861.287319999995,4095.4,1763.11
1457.0,1861.040069999995,4095.4,1791.30
1457.0,1860.771869999995,4095.4,1822.8
1457.0,1860.4838499999953,4095.4,1859.14
1457.0,1860.1624499999953,4095.4,1873.16
1457.0,1859.907109999995,4095.4,1893.16
1457.0,1859.6808599999952,4095.4,1919.15
1457.0,1859.5336599999953,4095.4,1917.16
1457.0,1859.3934899999952,4095.4,1904.23
1457.0,1859.368309999995,4095.4,1863.12
1457.0,1859.4084099999952,4095.4,1852.7
1457.0,1859.5051099999953,4095.4,1803.14
1457.0,1859.6422999999952,4095.4,1767.14
1457.0,1859.817989999995,4095.4,1717.8
1457.0,1860.0347899999952,4095.4,1688
1457.0,1860.1757899999952,4095.4,1667.4
1457.0,1860.272689999995,4095.4,1680.19
1457.0,1860.333789999995,4095.4,1661.9
1457.0,1860.267709999995,4095.4,1677.7
1457.0,1860.061209999995,4095.4,1685.4
1457.0,1859.7678099999948,4095.4,1723.11
1457.0,1859.444809999995,4095.4,1747.12
1457.0,1859.0865099999949,4095.4,1811.14
1457.0,1858.7350099999949,4095.4,1841.12
1457.0,1858.3161099999948,4095.4,1833.11
1457.0,1857.955709999995,4095.4,1854.11
1457.0,1857.635209999995,4095.4,1857.11
1457.0,1857.417909999995,4095.4,1875.12
1457.0,1857.278359999995,4095.4,1867.12
1457.0,1857.228319999995,4095.4,1826.8
1457.0,1857.309819999995,4095.4,1817.9
1457.0,1857.455119999995,4095.4,1778.13
1457.0,1857.649719999995,4095.4,1725.7
1457.0,1857.8998599999952,4095.4,1686.8
1457.0,1858.155149999995,4095.4,1671.6
1457.0,1858.403649999995,4095.4,1655.4
1457.0,1858.636349999995,4095.4,1616.10
1457.0,1858.8515499999949,4095.4,1648.11
1457.0,1858.9947499999948,4095.4,1671.7
1457.0,1859.1124799999948,4095.4,1670.1
1457.0,1859.2209799999948,4095.4,1691.9
1457.0,1859.324779999995,4095.4,1725.8
1457.0,1859.4997799999949,4095.4,1745.9
1457.0,1859.707579999995,4095.4,1769.13
1457.0,1860.0552799999948,4095.4,1807.16
1457.0,1860.508279999995,4095.4,1814.20
1457.0,1861.118079999995,4095.4,1840.41
1457.0,1861.9494799999948,4095.4,1804.5
1457.0,1862.9911799999948,4095.4,1809.20
1457.0,1864.3235799999948,4095.4,1790.13
1457.0,1865.9324799999947,4095.4,1739.16
1457.0,1867.7072299999945,4095.4,1714.9
1457.0,1869.7633299999948,4095.4,1681.7
1457.0,1872.0473299999946,4095.5,1660.4
1457.0,1874.3372299999949,4095.6,1634.2
1457.0,1876.5988299999947,4095.7,1615.6
1457.0,1878.8176299999948,4095.8,1569.1
1457.0,1881.0106299999948,4095.9,1598.4
